URL,Actual,Predicted,Phishing_Probability
https://www.abmp.com,0,0,2.8516739950523136e-06
https://www.satcentrum.com,0,0,0.002211102277686732
https://www.ladbs.org,0,0,6.732188785710766e-05
https://maidlier.godaddysites.com/,1,1,0.9999996202841893
https://www.deroosschoenen.nl,0,0,0.00041708404227464154
https://www.caminitospanishschool.com,0,0,0.00964403276853479
https://objectstorage.eu-frankfurt-1.oraclecloud.com/n/frqb89kadgqt/b/56657483933/o/microsoftonline.htm,1,1,0.9999846630782492
https://www.toa.jp,0,0,5.324020505342299e-07
https://www.illinoislottery.com,0,0,0.0028140689225300097
http://www.fatura-sorgu.com,1,1,0.9999998367539037
https://bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link/,1,1,0.999956721852738
https://www.affenknecht.com,0,0,0.0005852297621559863
https://www.wrapsnet.org,0,0,0.00011565951532672174
http://43.134.167.94/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242,1,1,0.9999993834114101
https://www.enterprisesg.gov.sg,0,0,0.010912345438279203
https://www.military-aerospace-technology.com,0,0,0.01430314036267795
https://www.computerwoche.de,0,0,0.005337801894051704
https://www.decohuso.com,0,0,0.0007321373124874776
https://nowgamesentergo.com/gala/index.php?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga=,1,1,0.9999996482175663
https://www.feistylifemedia.com,0,0,0.001349725193441146
https://shop.woodfermliving.com/s/g4y9,1,1,0.9999989303254163
https://www.universalpictures.co.uk,0,0,0.0011844268224568428
https://attmailbservice.weebly.com/,1,1,0.9999995857627416
https://www.lapresse.ca,0,0,0.0010655368114004273
https://www.info-saiisosn-cards.txjmxfa.cn/web/sign,1,1,0.9895301519518364
https://www.youcubed.org,0,0,0.00012500240391554766
http://sync-rectificationerrors.org,1,1,0.9999997584159273
https://upadeonlive.web.app/,1,1,0.9999969326062269
https://www.victoriastainow.com,0,0,0.005222253195944258
https://www.ciel.org,0,0,2.009941723412299e-06
https://www.fondoitalia.it,0,0,0.0008385290213916541
https://www.marrontreks.com,0,0,0.00014373098210482456
https://is.gd/bhb74h,1,1,0.9996841970913993
http://www.keliweb.it,1,1,0.9999987634910338
https://www.oercommons.org,0,0,0.0018189441152256201
http://cn52393.tw1.ru/ups/login/details.php,1,1,0.999999999909455
https://www.egorodriguez.com,0,0,0.01599022772586325
https://asociaciongalicia--portalonlinee.repl.co/,1,1,0.9999746328072169
https://www.cxmagazine.com,0,0,0.0001139113084341143
https://www.percheron-france.org,0,0,0.0008198188217879362
https://www.incombinatie.nl,0,0,0.01449903052093733
https://home-bt-login-103078-108358.weeblysite.com/,1,1,0.9999999502804481
http://www.campbella.ga,1,1,0.9999765969861389
https://www.hodnoceniher.cz,0,0,0.0002983324467408163
https://www.kelie.com,0,0,6.901965397756875e-05
http://www.ws030.hemnes.win,1,1,0.9999982548728367
https://www.kohei.us,0,0,1.5784802226490946e-05
https://www.cgdchicago.com,0,0,0.0011183136172380917
http://www.coincube.io,1,1,0.9999999330103608
https://www.gesafety.com,0,0,0.0020917002804548266
https://www.hostpapa.com,0,0,0.003055740089159032
https://www.vesti-tver.ru,0,0,0.026527434760203954
https://www.shaivism.net,0,0,0.000391899893693298
https://www.waynemadsenreport.com,0,0,0.002080061518536069
https://www.mascotdb.com,0,0,0.0005483084347433907
https://www.artebambini.it,0,0,0.0034708875671655057
https://www.dgcv.com.ar,0,0,0.0006918170712120723
https://www.mcrdpi.marines.mil,0,0,0.001096841823371532
https://www.champaigncountyedc.org,0,0,0.0014202134290317331
https://www.soilassociation.org,0,0,0.0005715101554323126
https://www.pixalate.com,0,0,0.0003759272778568222
http://www.aleksandartaskov.com,1,1,0.999975238552525
https://www.1905farmhouse.com,0,0,0.004322464826085634
http://www.bobijnvidit.xyz,1,1,0.9999999043992576
https://www.ccel.org,0,0,2.356523476560649e-05
https://www.grangerconstruction.com,0,0,0.014492270142683486
https://www.ontariouniversitiesinfo.ca,0,0,0.006956904931789406
https://www.insightnews.com.au,0,0,0.0019645543048556354
https://www.wosilat.de,0,0,2.6216809517244343e-05
http://www.whoer.net,1,1,0.9999987496347359
https://www.bihon.ro,0,0,3.725499956896023e-05
https://www.gelighting.com,0,0,0.000517693109960259
https://www.telenav.com,0,0,0.0009107197562158512
http://www.hnsmhbkj.com,1,1,0.9999996926835669
https://www.dusal.net,0,0,0.00014950957106958383
https://www.rebeccafreesemd.com,0,0,0.008484675266907825
https://www.easterisland.travel,0,0,0.002600620332135591
https://www.onetam.org,0,0,0.0009198595352128603
http://www.fistfulofeuros.org,1,1,0.9998885960135871
https://www.mrbreakfast.com,0,0,0.0027683661922606995
http://btconnect-8a0479.webflow.io/,1,1,0.9999999986895286
https://credit-agricole-2023.prohoster.biz/a26076bb0263160/region.php?particulier,1,1,0.9999727607316679
https://greenprocapitol.com/web/king/postoo.php,1,1,0.9999998221123795
https://www.adsm.ro,0,0,8.687327880239832e-05
https://www.wsdtx.org,0,0,0.00372068687680038
https://www.asur.com.mx,0,0,0.0002136024413388113
https://inc-106190.weeblysite.com/,1,1,0.999999930936104
https://www.sitcomsonline.com,0,0,0.0014966061996879176
https://www.rprf.org,0,0,0.0005492500912537557
https://www.venuereport.com,0,0,0.0015061794044367702
https://www.ekli-nat.ekinrt.dduuwm.top/load.php,1,1,0.9999973062985492
https://www.marforpac.marines.mil,0,0,0.0020790086266515052
http://www.geoplugin.net,1,1,0.9999966417965608
https://www.singaporeactually.com,0,0,0.007985513234862332
https://www.centurylink.com,0,0,0.001816507650141631
https://shrtco.de/1d9yeo,1,1,0.9999677143262842
https://www.buckets.co,0,0,0.0012639046950037888
http://www.t-mobile-sso.net,1,1,0.9999919771478268
https://www.cubaencuentro.com,0,0,0.011081444747199602
https://www.theurbantreehouse.com,0,0,0.0009909551434100613
https://www.northernirelandchamber.com,0,0,0.006883697742789884
https://www.revolutionpermanente.fr,0,0,0.00855288306897305
https://terzilertaksi.com/index2.html,1,1,0.9999999990178372
https://www.wealthmagik.com,0,0,0.002830166828563538
https://ejjud0.wixsite.com/attt,1,1,0.9999999383979671
https://www.pgmuseum.org,0,0,8.291990382713471e-05
http://www.mediahitech.com,1,1,0.9999952250179022
https://www.publishersmarketplace.com,0,0,0.022420775618995758
https://www.busybeaver.net,0,0,0.003640161712303282
https://www.fundaciongaat.org,0,0,0.0017423974197570795
http://www.downtraff.com,1,1,0.9999839130480983
https://www.screenit.com,0,0,0.001506800869683378
https://attcom-101978.square.site/,1,1,0.9999886119842989
https://www.pennjerseyrollerderby.com,0,0,0.015526083303432787
https://www.theinviteshack.com,0,0,0.003431648098978658
https://www.fate-sn.com,0,0,0.001850889067568741
https://www.westernkansasnews.com,0,0,0.0030268677974076177
https://www.davidrumsey.com,0,0,0.00040147653161162836
https://www.rivervalenj.org,0,0,0.0012656471428729515
https://www.bedford.k12.oh.us,0,0,0.006516897761929822
https://www.univ-paris8.fr,0,0,0.00047392696101096634
https://www.vist.ru,0,0,6.861781282461003e-05
https://track-id0909.web.app/,1,1,0.9999986304410906
https://www.yourbackinlinenow.com,0,0,0.00714616764345916
https://www.registercitizen.com,0,0,0.005085296717755994
https://www.revival.sa,0,0,0.00010862247254118356
https://www.management-issues.com,0,0,0.006803949561138895
https://www.whschool.org,0,0,0.0003783060301477813
http://www.webmail.yourturbe.org,1,1,0.9999960713809711
https://www.thefashionconnector.com,0,0,0.0018884082704707856
http://www.pmdu.info,1,1,0.9999997679558073
https://www.travel365.it,0,0,0.0010600701371551006
https://www.tdrtargets.org,0,0,0.006323100363533982
https://www.learn4good.com,0,0,0.00047353452366953033
https://www.bitlaw.com,0,0,0.0014846814790283839
https://www.philohome.com,0,0,0.000818245028151472
https://www.northernireland.gov.uk,0,0,0.0016413698301610865
https://webmail-107285.weeblysite.com/,1,1,0.9999997546848691
https://www.arabhorsesociety.org,0,0,0.004123285056299975
https://www.gppi.net,0,0,2.7039329798930034e-05
https://www.carenity.us,0,0,0.0006232284309955481
https://www.4funparties.com,0,0,0.0004610453463632879
http://www.festinhacomasmaluca.top,1,1,0.9999993095230572
https://www.rachelpaulsfood.com,0,0,0.013809003616631255
https://www.afrobirdsfarm.com,0,0,0.0026307122733037606
https://www.medwayelects.co.uk,0,0,0.0001889776123776445
https://www.famousscientists.org,0,0,0.00196817851773091
https://www.canadasoccer.com,0,0,0.0006597740041003184
https://www.machothemes.com,0,0,0.00045285258256932737
https://84301696-5b78-4359-8f92-ddf591dc8611.id.repl.co/index1.html,1,1,0.999999844965071
https://www.ringofgullion.org,0,0,0.0006707004722445964
https://www.koshien-c.ac.jp,0,0,0.0007913248968177839
https://www.ipeg.com,0,0,9.087071371944876e-05
https://www.nuclearmuseum.org,0,0,0.00028027503756483034
https://www.hotel-mssngr.com,0,0,0.0021155756548707464
http://ufgrlxaaax.hard4sewe.club/vnafvra97w/?q=3717065149&id=100,1,1,0.9999994339802881
https://www.corpcommsmagazine.co.uk,0,0,0.002003704688224201
https://www.shipmodelsuperstore.com,0,0,0.01141938360272699
https://www.martiniqueannu.com,0,0,0.007978515579596099
https://www.huhealthcare.com,0,0,0.0008633335819922776
https://www.groupmuse.com,0,0,0.00010433442134252838
http://www.mpon5x7b2wql011cua.s3.eu-central-1.amazonaws.com,1,1,0.9999923960562146
http://www.intelsupportcenter.com,1,1,0.9999809584461428
https://www.prettylittlethingscollective.com,0,0,0.0017284190194549914
https://www.gallito.com.uy,0,0,0.004998351243697665
https://www.scottishgolf.org,0,0,0.0011498200242039383
https://pretecsagt.com/creditmituel.com/82749/,1,1,0.999999962447624
https://www.socioprognoz.ru,0,0,0.0018337341935134577
https://www.lynnemedsker.com,0,0,0.003204813952811529
https://www.lobbyists.wa.gov.au,0,0,0.00062637193353182
https://www.realwasabi.com,0,0,0.0011011999933122987
https://www.smg.surrey.ac.uk,0,0,0.0015477251495339408
https://www.hklawsoc.org.hk,0,0,0.0018387684763184798
https://www.webservio.com,0,0,0.0032833659870686056
https://www.awesomeweb.com,0,0,0.00334513145698011
https://www.rollei.com,0,0,0.00018390034922262952
https://www.cipdh.gob.ar,0,0,0.0004969467696001562
https://www.mirandakitchen.com,0,0,0.0027572122421469325
https://www.citruslibraries.org,0,0,0.0015232443943850686
https://www.lutfestsubotica.net,0,0,0.0029999054157220585
https://www.grapecat.com,0,0,0.0003030564398184569
https://www.gameinformer.com,0,0,0.000990880521241718
https://www.evangelisch.de,0,0,0.0008463103375838145
https://www.brunton.com,0,0,7.336968884384534e-05
https://www.nhpeducationconsultants.com,0,0,0.020716539647029127
https://www.alifeexotic.com,0,0,0.000884105819848087
https://www.newworldsummit.eu,0,0,0.005147160158307873
https://www.novaslp.net,0,0,0.000533895646960375
http://www.icloud-id-services.com,1,1,0.9999999191464867
https://www.vanderbeken-remodel.com,0,0,0.004767244501749804
https://www.bellebrocante.com,0,0,0.0009404376392884965
https://www.flashtimer.de,0,0,0.0008623410696977964
http://43.134.167.94/v3/signin/identifier?dsh=s151927330%3a1679418096294349&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=aqmjq7que0i0y0zqvxr-psd9dopzofl1azrhfrg8jha1fo5atztmzkxpzsdd8dd9wxed0vlkukpb&amp%3bpassive=1209600&amp%3bxrealip=107.178.232.242&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=107.21.207.171&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghdd3bcsqfutafhqg0s1jix1d0uxzq28f0tkgnl9zhq-dfvgzt7n2gzib78ijohixqaaraothg,1,1,0.9998956841470928
https://www.themezy.com,0,0,5.376102437202099e-05
https://www.blackwallstreet.org,0,0,0.0011678804052719467
https://webs-logins.webflow.io/,1,1,0.9999977813328922
http://www.saisaocard.co.jp.muchjv.top/ai/sign.php,1,1,0.9999999969223013
https://fassilnetorg.fassillnetobo.repl.co/load-2.php,1,1,0.9999970562112095
https://www.elearningfreak.com,0,0,0.0014177325231619763
https://www.vraymaterials.co.uk,0,0,0.0015993093406139285
http://my-business-106173-106262.square.site/,1,1,0.9999999896684324
https://www.sunset-harbour.com,0,0,0.01300782235365427
http://www.dolet.websurprisemail.com,1,1,0.9999985620765831
https://www.jsbi.org,0,0,4.2204072317088554e-05
https://www.carinavardie.com,0,0,0.0005173138870430645
https://www.huntingact.org,0,0,0.00038615860904707655
https://www.diyaudioandvideo.com,0,0,0.003999191737490183
http://www.space-to-rent.com,1,1,0.9999915542993064
http://www.prevenirelcoronavirus-co.com,1,1,0.9997233251758425
https://www.myscandinavianhome.com,0,0,0.014709029847506635
https://www.astfinancial.com,0,0,0.005106331085360106
https://axlujnflnjty.com/,1,1,0.9999999630837607
https://www.leahphillipsinteriors.com,0,0,0.00387009585517528
https://www.lyceemermozdakar.org,0,0,0.004699948662619183
https://www.massarelli.com,0,0,0.004128896824348413
https://www.chinesefortunecalendar.com,0,0,0.0036169361064609527
http://www.farmersdaughterdelivery.com,1,1,0.999571562361734
https://www.huseyinkan.com.tr,0,0,0.0011118553299971615
http://www.snn2.mhysl.org,1,1,0.9999989406436119
https://www.realestatebydesignteam.com,0,0,0.0027818590216734398
https://www.brollopstorget.se,0,0,0.0007327764804283634
https://www.prospectshoppingcentre.co.uk,0,0,0.002483640502431532
https://www.welshicons.org.uk,0,0,0.0004906773196602684
https://www.detroitmusicawards.net,0,0,0.003429448210580843
https://www.stephenmclaughlin.net,0,0,0.018807775300256496
https://www.mgmclaren.com,0,0,0.0006918473474516886
https://www.payback.de,0,0,0.0004613232756792802
https://www.support-lcioud-maps.info,1,0,0.37307317302886184
https://www.nedsti.is,0,0,5.5952980689551365e-05
https://kdjf32-yer334.web.app/,1,1,0.9999975013912623
https://www.emilymaletz.com,0,0,0.008735831984823347
https://www.sae.org,0,0,1.7250715906876938e-07
https://www.diariodepernambuco.com.br,0,0,0.005707131114916453
https://www.kionix.com,0,0,0.0003161914650534082
https://www.coloradoindependent.com,0,0,0.005854241346154659
http://www.applemusic.itemdb.com,1,1,0.9999946039329943
https://fladestateins.com/4ecc9875-1bec-4eb4-b4b8-859e345aa26a,1,1,0.9999855170778851
https://fb-business-appeal-4d401.firebaseapp.com/,1,1,0.999991799350001
https://www.writegirl.org,0,0,0.0020969483358051293
https://www.parkdeanresorts.co.uk,0,0,0.0005338820843456628
https://www.iclr.co.uk,0,0,0.00011210024920442724
https://www.gambolthemes.net/wp-admin/mi/,1,1,0.9968977040095334
https://www.visa-algerie.com,0,0,0.0011109852860170502
https://www.access-cu.com,0,0,0.0036536333549650763
https://www.mccain-inc.com,0,0,0.0019731722129008385
https://www.gonzaga.edu,0,0,7.160964477205026e-05
https://shachihata.xyz/mtb/,1,1,0.9999994595214524
https://opmklw.com/,1,1,0.9999999983845402
https://www.missy-elliott.com,0,0,0.0024835614669212725
https://www.khronos.org,0,0,0.0004447183715671958
http://syneoshealth-iso9001.com,1,1,0.9999999827929945
https://www.canberratracks.act.gov.au,0,0,0.002772505286973924
https://www.stagecenta.com,0,0,0.0009849714093163335
http://www.fontsm.welco.live,1,1,0.9999980785566468
https://www.znu-standard.com,0,0,0.0006164141018637238
https://www.trl.co.uk,0,0,3.903099715957312e-06
https://www.tarzan.com,0,0,0.00011494802756127035
https://www.unrc.edu.ar,0,0,0.0004201503171820977
https://www.cosmopolitan.co.id,0,0,0.040385252597925955
https://www.livingwelllaughoften.com,0,0,0.003996603855890297
https://www.sifa.sg,0,0,2.1096698889095867e-06
http://www.mob.netau.net,1,1,0.9999996025202592
https://www.quinapalus.com,0,0,0.0029797318724159656
https://caseid618241009528736.firebaseapp.com/,1,1,0.9999996905312045
https://www.aarome.org,0,0,0.0005180834368167268
https://www.watchyour.tv,0,0,0.0004437954185257897
https://aol-103150.weeblysite.com/,1,1,0.9999999419075817
https://www.snapper.co.nz,0,0,0.002064224977794358
http://www.mail-nepalarmymil-np.gq,1,1,0.9999980334947511
https://www.gjirokastra.org,0,0,0.0004299927549822823
https://www.imaginetheatre.co.uk,0,0,0.001584910299089301
https://miseajourespacedigital.firebaseapp.com/,1,1,0.9999878239128238
https://www.bei-galfes.com/wp-content/plugins/awjuegy/includes/wellsfargo.com.asp.aws/wells/pafe_a.php,1,1,0.9999987044163872
https://www.gaudimusic.com,0,0,0.00014857016012461373
https://www.bpnnw.com/jp.php,1,1,0.9999998887016378
https://id.app.com.54-160-68-131.cprapid.com/es/info/,1,1,0.9999999886732783
https://www.panspermia.org,0,0,0.0027209590344883794
https://www.burtsbees.com,0,0,0.00015324576699103672
https://www.montreat.edu,0,0,0.0002774093365758567
http://www.com-archive.site,1,1,0.9999996471971521
https://www.dancingrabbit.org,0,0,0.0012882009119454818
https://www.oag.ca.gov,0,0,0.0003800993644292238
https://www.ascasonline.org,0,0,0.0005794335612196469
https://www.pligg.com,0,0,9.147811061302369e-06
https://www.mcaa.gov.mn,0,0,0.0003846669402151707
https://www.northglenn-thorntonsentinel.com,0,0,0.006730131379105169
http://www.1shop.de,1,1,0.9999999928527141
http://www.pateu.freevar.com,1,1,0.9999631950852707
https://www.businessbroker.net,0,0,0.0074821508277590305
http://www.kuerennkaycoato-co-jp.kuercnokayccata.rzyddn.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signinc3c9e4b3d5723edfabbbdb684f7299da568cf9c8,1,1,0.9999972859436951
https://www.ckeep.com,0,0,0.0001176706884562555
http://www.joiavip.com.br,1,1,0.9999983775088664
https://www.investordaily.com.au,0,0,0.0038093695693463595
http://www.havanaprom.com,1,1,0.9999848372359033
https://www.meetchu.kr,0,0,0.0004215726578317223
https://www.frequence-plaisir.com,0,0,0.00362694710453312
https://www.genesis-publications.com,0,0,0.004217294778077791
https://www.rubberband.com,0,0,0.0012929941729350072
https://www.convivium.ca,0,0,0.00023530492990045537
https://www.tukkk.fi,0,0,0.00016528995848724953
https://www.wpautoterms.com,0,0,0.0010487760260267502
https://www.pontcysyllte-aqueduct.co.uk,0,0,0.004960457541209406
https://www.issuewire.com,0,0,0.0007598092079753781
https://www.ronniespector.com,0,0,0.0005554859948212182
https://www.concourt.org.za,0,0,0.00059770344757322
https://www.londonyouthgames.org,0,0,0.0010060487073848881
https://www.metronovacreative.com,0,0,0.002778596257898592
https://nnjt2f.s3.us-east-005.backblazeb2.com/njj.html?email=accounts@centrica.com,1,1,0.9999895506757394
https://edavki-92850.firebaseapp.com/,1,1,0.9999998970570356
https://www.chinoiseriechic.net,0,0,0.0035291640586413934
https://www.thenosferatu.com,0,0,0.001972154288413152
https://loginrobinhnodui.gitbook.io/,1,1,0.9999852361878901
https://www.tourmyindia.com,0,0,0.0004610985223752195
https://www.chemport.ru,0,0,0.0023649823864006175
https://congruentinc.com/managehosting/,1,1,0.999999104600187
https://www.nacionaldebancas.com,0,0,0.006994686020484693
https://www.luckiiarts.com,0,0,0.0010385480601865762
https://www.concerthotels.com,0,0,0.0006764199470544512
http://www.softs-lab.ru,1,1,0.9999979774095272
https://www.rugshook.com,0,0,0.000676951658723312
https://www.qosfc.com,0,0,0.0004575370040582154
https://www.izolonoff.ru,0,0,0.001766667692053387
https://storageapi-stg.fleek.co/240a0421-0672-4e11-b28a-3dd03d0e8c0d-bucket/m1/office.html,1,1,0.9999923755529352
https://www.bransonchamber.com,0,0,0.005700046606788749
https://www.youlikehits.com,0,0,0.0002697722911656121
https://www.buyoutsinsider.com,0,0,0.0010282588474357479
https://www.hlrs.de,0,0,4.293025701914174e-06
https://www.mallorymitchell.com,0,0,0.0017620314170338086
https://www.fp.ulaval.ca,0,0,0.0005447084876584353
https://www.brucegreyson.com,0,0,0.0013054581939492417
https://bafybeie6ca7ijixjhwi6ugzmszldlzrxzvz2j2o3uu7haek7vmctbsjxy4.ipfs.w3s.link/,1,1,0.9999465201637457
https://www.hzjz.hr,0,0,1.9941762188260833e-08
https://sharxsharkywl.netlify.app/,1,1,0.9999793300381756
http://www.ch2.eu,1,1,0.9999999956851795
http://www.ethereumlp.com,1,1,0.9999967304181956
https://www.stephenfry.com,0,0,0.0009493205657543829
https://www.nerdfonts.com,0,0,0.0001807663260655826
https://www.bluerwhite.org,0,0,0.001319209482473524
http://www.drivertech.net,1,1,0.9999847152079954
https://www.ranchokidsdentist.com,0,0,0.0022487933275174327
https://www.frontiir.com,0,0,0.00017681312532808225
https://www.mindsetworks.com,0,0,0.0008290857752194591
https://informasjon379820922.blogspot.com/?trkid=pn8322826547413800&sub1=tb4j9lf,1,1,0.9999993782670669
https://www.nwea.org,0,0,5.127831415069496e-05
https://www.host504.com,0,0,0.002677826288165902
https://www.schusterpapelaria.com.br,0,0,0.004855747815399737
https://www.allisonkreft.com,0,0,0.0014605205178936705
https://www.asai.ie,0,0,1.8573001319321032e-05
http://www.shop-sellwear.info,1,1,0.9999967912117554
https://www.else-lasker-schueler-gesellschaft.de,0,0,0.010750604223804383
https://www.milissima.com.br,0,0,0.0007111269131572692
https://www.drawsvg.org,0,0,5.061477476543298e-05
https://bancodebogotavalidaciones.andfredo.repl.co/,1,1,0.9999760208030793
https://www.wastedive.com,0,0,0.0010075002582414525
https://www.plainconcepts.com,0,0,0.0012980672343864833
https://amazon-hgfhtt.zyns.com/mobile/signim.php,1,1,0.9999999941312895
https://www.musicaneo.com,0,0,0.0001871065909927745
https://www.targetedwebtraffic.com,0,0,0.01862409446245707
http://www.proxie.us,1,1,0.9999995208956912
https://www.obv.org.uk,0,0,4.537054402006328e-05
http://www.2thpolis.com,1,1,0.9999998092567842
https://www.tommyjohn.com,0,0,0.000998791714962247
https://www.simonflashlights.net,0,0,0.0031049675076083865
https://acompanhando-meusgastos-online.com/luiza/home.php?userid=&uri=jkluamrfhfwos4cafnmeh7pa1pzx12wuktqwv4swvyw=,1,1,0.999998496490309
https://www.ravb.nl,0,0,5.185306566696628e-06
https://metasupport-case1001824281.web.app/,1,1,0.9999888769984905
https://www.uberdentraum.com,0,0,0.005754210992466241
https://att-100984.square.site/,1,1,0.999985981134361
https://www.wrekingolfclub.co.uk,0,0,0.012163107523294997
https://www.ie-forum.be,0,0,0.0002061204809100061
https://www.amazedmag.de,0,0,0.03260637327248347
https://www.sanpedrofish.com,0,0,0.0013431854562246106
https://dumondremese-8684d.firebaseapp.com/,1,1,0.9999935771166939
https://www.mersnj.us,0,0,0.0002427688946615512
https://www.stewardship.org.uk,0,0,0.003190412769761036
https://www.wyevalleyaonb.org.uk,0,0,0.0016065822582678232
https://zurbrioerf.com,1,1,0.9952890431765292
https://www.deballonnerie.nl,0,0,0.0032058027029510197
http://www.com-recovery.com,1,1,0.9999931867513916
https://www.kolomoni.ng,0,0,0.001429203009468026
https://www.nitrogames.com,0,0,0.0007686843870288084
https://www.beatdom.com,0,0,0.00046094587786963976
https://www.saracens.com,0,0,0.00016035704944948888
https://www.etceteratype.co,0,0,0.014158511622623377
https://www.057info.hr,0,0,0.011463817122448781
https://attbell.weeblysite.com/,1,1,0.9999999820056136
https://www.naacls.org,0,0,1.6564763888632866e-05
https://www.pi5.uni-stuttgart.de,0,0,0.0013659218485674437
https://www.northbay.ca,0,0,0.0008247843506864784
https://office-at-t-inbox.webflow.io/,1,1,0.9999984053662293
https://www.mallorca-momente.com,0,0,0.0019488003170251716
http://www.fotografia360.agency,1,1,0.9997035835467042
https://www.hartmannbund.de,0,0,0.0006892743286425427
https://www.maiglobetravels.com,0,0,0.006228711307400783
https://bafybeidpbczwdnqdiz7377qcsxnmhqzymcc5f7e6yibqlyassl5uzsuinm.ipfs.dweb.link/index.html,1,1,0.9999996529481704
http://www.documentsharing.info,1,1,0.999968631675601
https://www.thewhatevergirls.com,0,0,0.0010337277644379382
https://bjbbw6.wixsite.com/my-site-2,1,1,0.999999896579062
